@RELATION combined

@ATTRIBUTE name {ArcPlatform,Berek,E-Learning,InterCafe,Nieruchomosci,Tomcat,Zuzel,ant,camel,forrest,ivy,jEdit}
@ATTRIBUTE wmc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE ca REAL
@ATTRIBUTE ce REAL
@ATTRIBUTE npm REAL
@ATTRIBUTE lcom3 REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE dam REAL
@ATTRIBUTE moa REAL
@ATTRIBUTE cam REAL
@ATTRIBUTE max_cc REAL
@ATTRIBUTE avg_cc REAL
@ATTRIBUTE bug {0, 1}

@DATA
ant,42,24,109,653,6,19,30,0.899825784,1212,1,3,0.146341463,40,2.2619,1
ant,42,47,98,0,21,26,40,0,327,1,1,0.073412698,6,1.1667,0
Tomcat,42,26,98,683,10,0,41,0.948350072,962,1,0,0.25203252,10,1.5476,0
Tomcat,42,19,96,569,14,0,31,0.889135255,897,0.772727273,3,0.134146341,9,1.9286,0
Tomcat,42,4,67,697,2,0,33,0.282229965,655,0.857142857,1,0.166297118,4,1.0238,0
Tomcat,42,53,104,0,49,0,39,0.76508344,1169,0.789473684,3,0.148558758,13,2.5952,0
camel,42,28,78,809,16,12,33,0.909756098,498,1,7,0.118466899,4,1.5714,1
camel,42,31,84,779,14,19,39,0.868902439,427,1,5,0.093915344,4,1.1429,0
ArcPlatform,43,22,110,563,0,22,40,0.931677019,1202,1,9,0.131578947,2,1.093,0
ant,43,25,120,451,9,16,30,0.893374741,920,1,5,0.146825397,15,1.5116,1
Tomcat,43,22,123,481,7,0,33,0.871794872,1262,1,2,0.164021164,9,2.1628,1
Tomcat,43,17,159,567,3,0,24,0.774603175,2409,1,3,0.223214286,22,3.8372,0
camel,43,9,101,815,4,7,35,0.833333333,792,0.8,1,0.261904762,1,0.8372,0
jEdit,43,52,116,805,40,23,35,0.977513228,962,0.277777778,0,0.215873016,7,1.4884,0
Berek,43,13,91,447,8,5,40,0.795918367,1347,0.928571429,0,0.214285714,62,3.2326,1
ant,40,30,121,622,6,24,36,0.886946387,1031,0.863636364,6,0.115625,21,2.35,1
Tomcat,40,11,111,380,0,0,35,0.845039019,1771,1,0,0.352564103,4,1.1,0
InterCafe,40,11,124,648,8,7,4,0.912087912,834,1,0,0.166666667,8,1.45,0
ArcPlatform,41,36,166,490,0,36,37,0.91547619,2090,1,9,0.126388889,7,1.7073,0
ant,41,6,60,402,3,3,8,0.889166667,4541,0.933333333,2,0.191666667,47,5.5854,1
Tomcat,41,17,92,658,6,0,20,0.84375,2453,1,2,0.194642857,10,3.7073,0
Tomcat,41,3,42,820,1,0,41,1.025,113,0,0,0.209756098,1,0.9756,0
camel,41,24,100,684,12,20,28,0.905357143,669,1,1,0.122727273,4,1.1951,0
camel,41,6,54,516,5,1,41,0.875,507,1,0,0.297560976,1,0.9268,0
jEdit,41,25,120,820,15,17,14,2,1482,0,0,0.142276423,7,1.7073,0
InterCafe,41,5,28,154,4,1,41,0.941520468,314,1,0,0.29,6,1.1905,0
ArcPlatform,1,2,2,0,0,2,1,2,4,0,0,1,0,0,0
ArcPlatform,1,1,2,0,1,0,1,2,5,0,0,1,0,0,0
ArcPlatform,1,3,1,0,2,1,1,2,1,0,0,1,1,1,0
ArcPlatform,1,4,1,0,1,3,1,2,1,0,0,1,1,1,0
ArcPlatform,1,1,2,0,0,1,1,2,7,1,1,1,0,0,0
ArcPlatform,1,0,2,0,0,0,1,2,5,0,0,1,0,0,0
ArcPlatform,1,1,2,0,1,0,1,2,4,0,0,1,0,0,0
ArcPlatform,1,2,1,0,1,1,1,2,1,0,0,1,1,1,0
ArcPlatform,1,6,1,0,3,3,1,2,1,0,0,1,1,1,0
ArcPlatform,1,1,2,0,0,1,1,2,8,0.25,1,1,0,0,0
ArcPlatform,1,9,2,0,9,0,1,2,5,0,0,1,0,0,0
ArcPlatform,1,6,1,0,6,0,1,2,1,0,0,1,1,1,0
ArcPlatform,1,1,2,0,1,0,1,2,5,0,0,1,0,0,0
ivy,1,8,1,0,6,2,1,2,1,0,0,1,1,1,0
ivy,1,4,1,0,2,2,1,2,1,0,0,1,1,1,0
ivy,1,4,1,0,3,1,1,2,1,0,0,1,1,1,0
ivy,1,5,1,0,3,2,1,2,1,0,0,1,1,1,0
ivy,1,7,1,0,6,1,1,2,1,0,0,1,1,1,0
ivy,1,4,2,0,1,3,1,2,9,0,0,1,0,0,0
ivy,1,2,1,0,2,0,1,2,1,0,0,1,1,1,0
ivy,1,34,1,0,34,0,1,2,1,0,0,1,1,1,0
ivy,1,3,2,0,3,0,1,2,5,0,0,1,0,0,0
ivy,1,7,1,0,5,2,1,2,1,0,0,1,1,1,0
ivy,1,3,2,0,1,2,1,2,8,0,0,1,0,0,0
ivy,1,4,2,0,1,3,1,2,11,0.5,0,1,0,0,0
ivy,1,3,2,0,2,1,1,2,5,0,0,1,0,0,0
ivy,1,5,1,0,5,1,1,2,1,0,0,1,1,1,0
ivy,1,6,1,0,4,2,1,2,1,0,0,1,1,1,0
ivy,1,14,2,0,13,1,1,2,4,0,0,1,0,0,0
ivy,1,5,2,0,1,4,1,2,9,0,0,1,0,0,0
ivy,1,9,1,0,8,1,1,2,1,0,0,1,1,1,0
ivy,1,5,1,0,4,1,1,2,1,0,0,1,1,1,0
ivy,1,10,1,0,8,2,1,2,1,0,0,1,1,1,0
ant,1,1,3,0,0,1,1,2,7,0,0,1,0,0,0
ant,1,1,1,0,0,1,1,2,1,0,0,1,1,1,0
ant,1,1,2,0,0,1,1,2,4,0,0,1,0,0,0
ant,1,3,1,0,3,1,1,2,1,0,0,1,1,1,0
ant,1,1,2,0,0,1,1,2,5,0,0,1,0,0,0
ant,1,1,7,0,0,1,1,2,40,0,0,1,0,0,0
ant,1,1,3,0,1,0,1,2,6,0,0,1,0,0,0
ant,1,1,1,0,1,0,1,2,2,0,0,1,1,1,0
ant,1,2,1,0,2,0,0,2,2064,0,0,0,0,0,0
ant,1,26,1,0,25,1,1,2,1,0,0,1,1,1,0
ant,1,1,2,0,0,1,1,2,4,0,0,1,0,0,0
ant,1,0,2,0,0,0,1,2,16,0,0,1,0,0,1
ant,1,1,3,0,0,1,1,2,7,0,0,1,0,0,0
ant,1,4,1,0,4,0,1,2,1,0,0,1,1,1,0
ant,1,0,2,0,0,0,1,2,15,0,0,1,0,0,0
ant,1,7,1,0,4,3,1,2,1,0,0,1,1,1,0
ant,1,1,2,0,0,1,1,2,4,0,0,1,0,0,0
ant,1,5,1,0,4,2,1,2,1,0,0,1,1,1,0
ant,1,1,4,0,0,1,1,2,11,0,0,1,0,0,0
ant,1,36,1,0,35,1,1,2,1,0,0,1,1,1,0
ant,1,3,1,0,2,2,1,2,1,0,0,1,1,1,0
ant,1,6,2,0,6,0,1,2,5,0,0,1,0,0,0
ant,1,4,1,0,3,2,1,2,1,0,0,1,1,1,0
ant,1,1,8,0,0,1,1,2,18,0,0,1,0,0,0
ant,1,0,2,0,0,0,0,2,26,0,0,1,0,0,1
ant,1,3,2,0,2,1,1,2,4,0,0,1,0,0,0
ant,1,13,1,0,11,2,1,2,3,0,0,1,1,1,0
ant,1,1,13,0,1,0,0,2,115,0,0,1,0,0,0
ant,1,3,1,0,3,0,1,2,1,0,0,1,1,1,0
ant,1,3,2,0,2,1,1,2,4,0,0,1,0,0,0
ant,1,14,1,0,13,1,1,2,1,0,0,1,1,1,0
ant,1,22,1,0,21,1,1,2,1,0,0,1,1,1,0
ant,1,23,1,0,23,0,1,2,1,0,0,1,1,1,0
Nieruchomosci,1,1,1,0,1,0,0,2,57,0,0,0,0,0,0
Tomcat,1,0,2,0,0,0,1,2,10,0,0,1,0,0,0
Tomcat,1,0,2,0,0,0,1,2,9,0,0,1,0,0,1
Tomcat,1,0,2,0,0,0,1,2,23,0,0,1,0,0,1
Tomcat,1,4,2,0,4,0,1,2,4,0,0,1,0,0,0
Tomcat,1,20,1,0,19,0,1,2,1,0,0,1,1,1,0
Tomcat,1,3,1,0,3,0,0,2,171,0,0,0,0,0,0
Tomcat,1,1,2,0,0,0,1,2,4,0,0,1,0,0,0
Tomcat,1,2,7,0,2,0,1,2,17,0,0,1,0,0,0
Tomcat,1,0,1,0,0,0,1,2,1,0,0,1,1,1,0
Tomcat,1,1,1,0,1,0,1,2,1,0,0,1,1,1,0
Tomcat,1,2,7,0,2,0,1,2,17,0,0,1,0,0,0
Tomcat,1,0,2,0,0,0,1,2,14,0,0,1,0,0,0
Tomcat,1,4,5,0,0,0,1,2,19,1,0,1,0,0,0
Tomcat,1,0,2,0,0,0,1,2,5,0,0,1,0,0,0
Tomcat,1,0,2,0,0,0,1,2,7,0,0,1,0,0,0
Tomcat,1,2,1,0,2,0,0,2,298,0,0,0,0,0,0
Tomcat,1,0,2,0,0,0,1,2,41,0,0,1,0,0,0
Tomcat,1,16,1,0,15,0,1,2,1,0,0,1,1,1,0
Tomcat,1,17,1,0,15,0,1,2,1,0,0,1,1,1,0
Tomcat,1,1,2,0,1,0,0,2,52,0,0,1,0,0,0
Tomcat,1,5,1,0,4,0,1,2,1,0,0,1,1,1,0
Tomcat,1,12,1,0,10,0,1,2,1,0,0,1,1,1,0
Tomcat,1,2,2,0,2,0,1,2,21,0,0,1,0,0,0
Tomcat,1,1,7,0,1,0,1,2,17,0,0,1,0,0,0
Tomcat,1,10,1,0,9,0,1,2,1,0,0,1,1,1,0
Tomcat,1,0,2,0,0,0,1,2,33,0,0,1,0,0,0
Tomcat,1,35,1,0,34,0,1,2,1,0,0,1,1,1,0
Tomcat,1,1,2,0,1,0,0,2,32,0,0,1,0,0,0
Tomcat,1,3,2,0,3,0,0,2,16,0,0,1,0,0,0
Tomcat,1,2,2,0,2,0,1,2,32,0,0,1,0,0,0
Tomcat,1,0,1,0,0,0,1,2,2,0,0,1,1,1,0
Tomcat,1,1,2,0,0,0,1,2,4,0,0,1,0,0,0
Tomcat,1,2,2,0,2,0,1,2,10,0,0,1,0,0,0
Tomcat,1,6,1,0,5,0,1,2,1,0,0,1,1,1,0
camel,1,0,2,0,0,0,0,2,9,0,0,1,0,0,0
camel,1,9,1,0,4,5,1,2,1,0,0,1,1,1,0
camel,1,7,1,0,7,0,1,2,1,0,0,1,1,1,0
camel,1,2,3,0,1,1,1,2,7,0,0,1,0,0,0
camel,1,14,1,0,13,2,1,2,1,0,0,1,1,1,1
camel,1,0,2,0,0,0,0,2,12,0,0,1,0,0,0
camel,1,16,1,0,15,1,1,2,1,0,0,1,1,1,0
camel,1,2,4,0,1,1,1,2,14,0,0,1,0,0,0
camel,1,5,2,0,2,4,1,2,11,0.5,1,1,0,0,0
camel,1,4,2,0,4,0,1,2,7,1,0,1,0,0,0
camel,1,6,1,0,5,3,1,2,1,0,0,1,1,1,0
camel,1,3,6,0,1,2,1,2,13,0,0,1,0,0,0
camel,1,8,1,0,8,0,1,2,1,0,0,1,1,1,0
camel,1,2,2,0,2,0,1,2,4,0,0,1,0,0,0
camel,1,5,1,0,5,0,1,2,1,0,0,1,1,1,0
camel,1,34,1,0,31,3,1,2,1,0,0,1,1,1,1
camel,1,2,2,0,1,1,1,2,5,0,0,1,0,0,0
camel,1,14,1,0,14,0,1,2,1,0,0,1,1,1,0
camel,1,6,1,0,5,1,1,2,1,0,0,1,1,1,0
camel,1,1,2,0,0,1,1,2,6,1,0,1,0,0,0
camel,1,2,2,0,1,1,1,2,5,0,0,1,0,0,1
camel,1,8,1,0,7,1,1,2,1,0,0,1,1,1,0
camel,1,9,1,0,9,1,1,2,1,0,0,1,1,1,0
camel,1,56,1,0,56,0,1,2,1,0,0,1,1,1,1
camel,1,0,2,0,0,0,0,2,24,0,0,1,0,0,0
camel,1,1,2,0,0,1,1,2,7,1,0,1,0,0,0
camel,1,2,6,0,1,1,1,2,14,1,0,1,0,0,0
camel,1,10,1,0,9,1,1,2,1,0,0,1,1,1,1
camel,1,0,2,0,0,0,1,2,4,0,0,1,0,0,0
camel,1,2,1,0,2,1,1,2,1,0,0,1,1,1,0
camel,1,5,1,0,2,3,1,2,1,0,0,1,1,1,0
camel,1,274,1,0,273,1,1,2,1,0,0,1,1,1,0
camel,1,167,1,0,166,1,1,2,1,0,0,1,1,1,0
camel,1,7,4,0,3,5,1,2,12,0,0,1,0,0,0
camel,1,22,1,0,22,0,1,2,1,0,0,1,1,1,0
E-Learning,1,1,2,0,0,1,1,2,4,0,0,1,0,0,0
E-Learning,1,2,2,0,1,1,1,2,4,0,0,1,0,0,0
jEdit,1,12,2,0,10,2,1,2,16,0,1,1,0,0,0
jEdit,1,10,10,0,1,10,1,2,23,0,0,1,0,0,0
jEdit,1,2,2,0,2,0,1,2,5,0,0,1,0,0,0
jEdit,1,18,2,0,16,2,1,2,5,0,0,1,0,0,0
jEdit,1,5,2,0,3,2,1,2,5,0,0,1,0,0,0
jEdit,1,3,2,0,1,2,1,2,5,0,0,1,0,0,0
jEdit,1,48,1,0,48,1,1,2,1,0,0,1,1,1,0
jEdit,1,3,2,0,2,1,1,2,5,0,0,1,0,0,0
jEdit,1,2,2,0,2,1,0,2,8,0,3,1,0,0,0
jEdit,1,2,1,0,2,0,0,2,196,0,0,0,0,0,0
jEdit,1,16,1,0,14,2,1,2,1,0,0,1,1,1,0
jEdit,1,10,1,0,10,0,1,2,1,0,0,1,1,1,0
jEdit,1,13,1,0,13,0,0,2,672,0,0,0,0,0,0
jEdit,1,24,2,0,24,0,1,2,5,0,0,1,0,0,0
jEdit,1,7,1,0,7,1,1,2,1,0,0,1,1,1,0
Berek,1,0,2,0,0,0,1,2,40,0,0,1,0,0,0
ArcPlatform,5,2,6,6,1,1,5,0.916666667,25,1,1,0.466666667,1,0.8,0
ArcPlatform,5,18,41,10,0,18,4,2,157,0,0,0.5,12,3.6,0
ArcPlatform,5,11,27,6,0,11,5,0.75,138,1,2,0.333333333,11,2.8,0
ArcPlatform,5,1,41,2,0,1,2,0.833333333,236,1,0,0.35,2,0.8,0
ArcPlatform,5,6,24,8,2,4,4,0.875,118,0.5,0,0.416666667,2,1,0
ArcPlatform,5,5,10,4,0,5,4,0.75,29,1,1,0.4375,1,0.6,0
ArcPlatform,5,3,5,10,3,0,5,2,5,0,0,0.533333333,1,1,0
ArcPlatform,5,7,16,6,4,3,5,0.75,79,1,0,0.333333333,7,2,0
ArcPlatform,5,4,13,0,3,1,5,0,38,1,0,0.533333333,1,0.8,0
ArcPlatform,5,5,18,6,0,5,4,0.5,73,1,1,0.583333333,1,0.6,0
ArcPlatform,5,3,10,8,1,3,3,0.75,26,1,0,0.5,1,0.6,0
ArcPlatform,5,4,21,8,2,2,5,0.25,99,1,0,0.45,1,0.8,0
ArcPlatform,5,9,5,10,5,4,5,2,5,0,0,0.433333333,1,1,0
ArcPlatform,5,18,6,6,18,0,5,0.5,30,1,0,0.8,1,0.8,0
ArcPlatform,5,1,6,6,1,0,5,0.75,24,1,0,0.7,1,0.8,0
ArcPlatform,5,4,6,0,3,1,5,0.5,30,1,0,0.6,1,0.8,0
ArcPlatform,5,3,34,10,2,1,5,1.25,149,1,0,0.228571429,6,1.8,0
ArcPlatform,5,6,22,6,0,6,4,0.75,102,1,0,0.4375,2,0.8,0
ivy,5,8,26,0,1,7,4,0.625,127,1,2,0.314285714,4,1.6,0
ivy,5,26,11,0,24,2,5,0.375,41,1,1,0.466666667,1,0.8,0
ivy,5,6,6,0,5,1,5,0.5,32,1,1,0.466666667,1,0.8,0
ivy,5,14,21,0,11,3,5,0,75,1,0,0.4,2,1,0
ivy,5,4,9,2,1,3,5,0.85,61,0.8,0,0.333333333,1,0.8,0
ivy,5,6,24,2,0,0,5,0.625,88,1,0,0.7,1,0.8,0
ivy,5,6,15,10,3,3,5,2,48,0,0,0.5,0,0,0
ivy,5,3,13,4,1,2,5,0.5,48,1,0,0.4,3,1.2,0
ivy,5,6,14,2,2,4,4,0.75,60,1,2,0.333333333,1,0.8,0
ivy,5,13,30,4,3,10,3,0.25,149,1,1,0.5,5,1.8,0
ivy,5,7,26,4,1,6,3,0,158,1,0,0.525,4,1.8,0
ivy,5,10,44,0,3,7,5,0.5,305,1,2,0.6,1,0.8,1
ivy,5,6,17,10,4,2,4,2,112,0,0,0.25,3,1.6,0
ivy,5,2,22,8,1,1,5,0.5,97,1,0,0.4,1,0.6,0
ivy,5,3,6,6,0,3,5,0.75,24,1,2,0.466666667,1,0.8,0
ivy,5,7,8,8,4,3,4,0.5,34,1,0,0.8,3,1.2,0
ivy,5,1,22,10,1,0,3,1.25,103,1,0,0.2,2,1,0
ivy,5,2,6,2,1,1,5,0.75,36,1,0,0.6,1,0.8,1
ivy,5,4,18,8,1,0,4,0.875,76,1,0,0.625,3,1,0
ivy,5,11,14,4,8,3,3,0.5,72,1,1,0.25,1,0.6,0
ivy,5,5,56,0,1,4,5,0.75,334,1,0,0.342857143,11,3,0
ivy,5,8,5,10,8,0,5,2,5,0,0,0.7,1,1,0
ivy,5,9,20,2,3,6,5,0.625,89,1,1,0.533333333,2,1.2,0
ivy,5,4,21,0,0,4,4,0.166666667,144,1,0,0.533333333,5,2.4,0
ivy,5,7,23,0,5,2,5,0.583333333,105,1,1,0.533333333,3,1.2,0
ivy,5,5,9,0,3,2,5,0.25,34,1,0,0.533333333,1,0.6,0
ivy,5,17,6,6,15,2,5,0.75,25,1,0,0.4,1,0.8,0
ivy,5,13,31,8,2,11,4,0.625,140,0.5,1,0.342857143,1,0.8,0
ivy,5,3,15,10,1,2,4,2,50,0,0,0.5,1,0.6,0
ivy,5,16,65,10,1,16,4,2,598,0,0,0.3,2,1,0
ant,5,4,13,0,1,4,4,0.625,76,1,1,0.5,1,0.6,0
ant,5,7,14,6,0,7,4,0.625,70,1,0,0.8,4,1.4,0
ant,5,8,23,4,4,8,5,0.75,249,1,0,0.8,1,0.8,0
ant,5,8,16,0,5,3,3,0.583333333,105,1,1,0.583333333,9,2.2,0
ant,5,3,41,10,1,2,4,2,241,0,0,0.36,7,4.2,0
ant,5,6,26,0,0,6,4,0.375,141,1,0,0.466666667,1,0.8,0
ant,5,2,7,4,2,0,0,0.5,39,1,0,0.7,1,0.6,0
ant,5,31,5,10,31,0,5,2,5,0,0,0.533333333,1,1,0
ant,5,6,12,2,4,2,5,0.625,48,1,0,0.466666667,1,0.8,0
ant,5,6,17,6,2,6,5,0.75,94,1,0,0.6,3,1.2,0
ant,5,18,12,10,16,2,4,2,62,0,0,0.533333333,5,2,0
ant,5,4,15,4,0,4,5,0.75,90,1,0,0.533333333,1,0.8,0
ant,5,7,69,8,1,7,2,1,379,1,0,0.416666667,12,3.2,1
ant,5,9,13,0,8,1,5,0,69,1,0,0.533333333,3,1.2,0
ant,5,7,26,6,2,5,5,1.05,193,1,0,0.533333333,5,1.6,1
ant,5,7,5,10,6,1,5,2,5,0,0,0.4,1,1,0
ant,5,8,16,8,1,7,1,0.875,77,0.5,0,0.4375,2,0.8,0
ant,5,6,10,0,2,4,4,0.9,74,0.6,3,0.583333333,5,1.2,0
ant,5,3,6,6,3,0,5,0.75,24,1,0,0.7,1,0.8,0
ant,5,5,16,0,1,5,5,0.5,82,1,2,1,3,1.2,0
ant,5,9,10,6,7,2,4,0.9,185,0.4,6,0.5,5,1.2,0
ant,5,3,9,0,1,2,5,0.666666667,64,1,0,0.533333333,1,0.8,0
ant,5,5,21,10,0,5,4,2,71,0,0,0.533333333,2,1,0
ant,5,3,8,8,2,1,3,0.958333333,101,0.166666667,5,0.625,1,0.4,0
ant,5,11,5,10,7,4,5,2,5,0,0,0.5,1,1,0
ant,5,1,9,10,1,0,3,0.75,81,1,0,0.44,5,2,0
ant,5,6,17,0,1,6,5,0.55,134,0,0,0.533333333,1,0.8,0
ant,5,7,31,4,0,7,4,0.75,178,1,1,0.5,11,2.6,0
ant,5,2,9,10,0,2,2,2,24,0,0,0.4,1,0.6,0
ant,5,4,18,0,0,4,5,0.5,148,1,0,0.8,1,0.8,0
ant,5,9,44,8,1,8,3,0.625,298,1,0,0.542857143,1,0.6,1
ant,5,7,27,4,0,7,4,0.916666667,109,0.333333333,0,0.466666667,2,1,0
ant,5,10,27,2,0,10,3,0.625,146,1,1,0.36,5,2,0
ant,5,8,26,10,1,8,3,2,144,0,0,0.4,6,3,0
ant,5,5,18,10,0,5,4,2,81,0,0,0.8,3,1.2,0
ant,5,3,17,10,0,3,4,2,87,0,0,0.533333333,3,1.2,0
ant,5,9,25,4,1,8,3,0.75,137,0.5,0,0.5,2,1,0
ant,5,10,34,10,1,9,2,1.25,171,0.333333333,0,0.466666667,7,2,0
ant,5,7,14,0,6,3,5,0.375,51,1,0,0.466666667,1,0.8,0
ant,5,3,19,4,1,2,4,0.25,107,1,0,0.7,1,0.6,0
ant,5,8,13,10,2,6,2,2,53,0,0,0.56,1,0.8,0
ant,5,1,19,0,1,0,3,0.5,108,1,0,0.533333333,3,1.4,0
ant,5,8,34,8,1,7,3,0.5,216,1,0,1,11,3.4,1
Nieruchomosci,5,7,14,10,3,4,2,2,75,0,0,0.5,6,2.2,0
Tomcat,5,0,6,10,0,0,5,2,8,0,0,0.533333333,1,0.8,0
Tomcat,5,18,5,10,18,0,5,2,5,0,0,0.7,1,1,0
Tomcat,5,2,11,8,1,0,5,0.75,37,1,1,0.36,1,0.8,0
Tomcat,5,0,6,4,0,0,5,0.5,22,1,0,0.4,1,0.8,0
Tomcat,5,4,37,6,1,0,1,0.5,203,1,0,0.666666667,1,0.6,0
Tomcat,5,0,8,4,0,0,5,0.5,31,1,0,0.6,1,0.2,0
Tomcat,5,23,9,0,19,0,5,0.375,183,1,2,0.4,6,2.2,0
Tomcat,5,12,26,10,0,0,5,1.25,142,1,0,0.4,1,0.8,1
Tomcat,5,14,45,8,0,0,3,1,263,1,1,0.4,3,1,1
Tomcat,5,0,7,8,0,0,4,0.75,23,0,1,0.75,1,0.6,0
Tomcat,5,5,10,0,2,0,5,2,38,0,0,0.55,1,0.8,0
Tomcat,5,3,27,10,1,0,4,1.25,237,1,0,0.375,6,3,0
Tomcat,5,7,17,0,0,0,2,0.416666667,79,1,2,0.625,3,1.4,0
Tomcat,5,30,5,10,28,0,5,2,5,0,0,0.4,1,1,0
Tomcat,5,5,21,10,1,0,4,2,129,0,0,0.52,1,0.8,0
Tomcat,5,8,60,8,1,0,4,1.125,555,1,1,0.5,2,0.8,0
Tomcat,5,1,6,10,0,0,5,1.25,10,0,0,0.4,1,0.8,0
Tomcat,5,4,10,4,3,0,5,0.583333333,56,1,1,0.4,1,0.8,0
Tomcat,5,3,13,8,1,0,5,0.75,101,1,0,0.45,10,2.8,0
Tomcat,5,0,7,2,0,0,5,0.625,33,1,0,0.5,1,0.6,0
Tomcat,5,2,11,0,1,0,5,0,43,1,1,0.466666667,3,1.2,0
Tomcat,5,8,16,2,1,0,4,1.041666667,88,0.166666667,1,0.625,1,0.6,0
Tomcat,5,0,5,10,0,0,5,2,5,0,0,0.4,1,1,0
Tomcat,5,0,6,2,0,0,5,0.75,36,1,0,0.4,1,0.8,0
Tomcat,5,0,8,4,0,0,5,0.5,31,1,0,0.6,1,0.2,0
Tomcat,5,1,24,2,1,0,5,0.75,133,1,0,0.4,3,1.2,0
Tomcat,5,3,10,10,3,0,4,1.25,51,1,0,0.314285714,1,0.8,0
Tomcat,5,34,5,10,32,0,5,1.25,14,0,0,0.7,1,1,0
Tomcat,5,12,6,4,11,0,5,0.5,45,1,1,0.5,1,0.6,0
Tomcat,5,5,10,4,4,0,5,0.5,61,1,1,0.4,1,0.8,0
Tomcat,5,1,6,0,1,0,5,0.45,115,1,0,0.466666667,2,1,0
Tomcat,5,0,6,10,0,0,5,2,8,0,0,0.6,1,0.8,0
Tomcat,5,16,32,0,5,0,2,0.666666667,172,1,2,0.342857143,2,1,0
Tomcat,5,0,6,2,0,0,5,0.964285714,39,0.571428571,0,0.4,1,0.8,0
Tomcat,5,5,19,6,0,0,3,0.625,396,1,0,0.4375,2,0.8,0
Tomcat,5,11,37,8,6,0,3,0.5,183,0,0,0.416666667,7,1.8,0
Tomcat,5,1,11,0,1,0,5,0.625,39,1,0,0.4,1,0.8,0
Tomcat,5,3,21,0,2,0,4,0.55,387,0.4,1,0.4,14,4.8,0
Tomcat,5,6,33,0,1,0,1,0.375,218,0.5,1,0.583333333,1,0.6,0
Tomcat,5,11,41,8,0,0,3,0.875,376,1,1,0.5625,1,0.6,1
Tomcat,5,0,33,10,0,0,3,2,264,0,0,0.4,8,3.4,0
Tomcat,5,6,20,0,1,0,4,0.833333333,176,0.166666667,1,0.357142857,6,1.6,0
Tomcat,5,7,13,10,3,0,5,2,63,0,0,0.533333333,2,1.4,0
Tomcat,5,2,16,0,1,0,5,0.625,90,1,0,0.4,2,1.2,1
Tomcat,5,0,9,0,0,0,2,0.75,47,1,0,0.583333333,1,0.6,0
camel,5,7,10,0,1,7,4,0.25,43,1,1,0.36,1,0.6,0
camel,5,6,15,10,3,4,4,2,60,0,0,0.45,2,1.6,0
camel,5,9,9,4,2,9,2,0.75,36,1,1,0.3,1,0.6,0
camel,5,10,18,8,0,10,3,0.25,62,1,1,0.4,1,0.8,0
camel,5,5,7,0,1,4,4,0,34,1,0,0.533333333,1,0.6,1
camel,5,11,11,10,4,7,1,2,33,0,0,0.44,1,0.2,1
camel,5,6,9,8,1,6,4,0.75,36,1,0,0.4,1,0.8,0
camel,5,4,10,8,1,4,4,0.5,36,1,0,0.36,1,0.6,0
camel,5,9,21,0,1,8,4,0.875,106,0.5,1,0.4375,1,0.6,1
camel,5,7,17,2,1,6,4,0.625,68,1,1,0.4375,5,1.4,0
camel,5,14,26,10,1,14,4,2,77,0,0,0.366666667,1,0.6,0
camel,5,4,10,10,1,4,3,2,31,0,0,0.466666667,1,0.8,0
camel,5,9,10,10,3,6,5,2,30,0,0,0.36,1,0.6,0
camel,5,17,61,8,3,16,3,0.75,295,1,0,0.314285714,18,5,0
camel,5,9,16,8,0,9,3,0.5,84,1,0,0.4,2,1.2,0
camel,5,10,27,0,5,6,5,0.25,112,1,1,0.44,3,1.2,0
camel,5,5,8,8,3,2,4,0.75,29,1,0,0.583333333,1,0.6,0
camel,5,21,15,4,17,4,3,0.75,53,1,0,0.5,3,1.2,1
camel,5,7,8,6,4,3,5,0.625,31,1,1,0.466666667,1,0.8,0
camel,5,3,13,6,1,2,3,0.916666667,67,1,0,0.36,2,1,1
camel,5,5,8,0,1,4,5,0,39,1,1,0.5,1,0.6,1
camel,5,7,7,4,5,2,5,0.25,30,1,0,0.7,1,0.8,0
camel,5,4,10,10,0,4,5,2,28,0,0,0.36,1,0.8,0
camel,5,12,23,0,2,10,4,0.25,125,1,0,0.5,4,1.4,0
camel,5,11,14,10,6,5,4,2,41,0,0,0.28,1,0.8,0
camel,5,2,16,10,0,2,4,2,81,0,0,0.333333333,1,0.8,0
camel,5,7,15,10,1,7,5,2,41,0,0,0.466666667,1,0.6,0
camel,5,2,6,10,1,1,5,2,13,0,0,0.8,1,0.8,0
camel,5,7,8,6,2,6,5,0.75,35,1,0,0.333333333,1,0.8,0
camel,5,9,22,10,2,7,1,2,145,0,0,0.5,4,1.8,0
camel,5,3,9,8,1,2,4,0,50,1,0,0.533333333,2,0.8,0
camel,5,8,11,8,3,5,5,0.25,39,1,0,0.7,1,0.8,0
camel,5,3,19,8,0,3,3,0.75,56,1,0,0.25,2,0.8,0
camel,5,4,8,10,1,4,4,1,35,1,0,0.44,1,0.6,0
camel,5,8,19,4,1,7,2,0.5,63,1,1,0.4,1,0.6,1
camel,5,7,14,2,2,6,3,0.625,60,1,0,0.44,1,0.8,0
camel,5,3,8,2,3,1,5,0.666666667,36,1,1,0.4,1,0.8,0
camel,5,11,38,0,1,11,4,0.25,303,1,1,0.36,1,0.8,0
